,id,created_at,updated_at,status,delay_duration,source_type,card_details_status,card_card_brand,card_last_4,card_fingerprint,card_card_type,card_prepaid_type,card_bin,card_details_entry_method,card_details_cvv_status,card_details_avs_status,card_details_statement_description,card_payment_timeline_authorized_at,card_payment_timeline_captured_at,location_id,order_id,risk_evaluation_created_at,risk_evaluation_risk_level,effective_at,type,total_money_currency,approved_money_currency,receipt_number,receipt_url,delay_action,delayed_until,application_details_square_product,application_details_application_id,version_token
1692,FCCPlhj84SNMs6blSDQzy5Sn4JAZY,2024-05-11T01:49:46.926Z,2024-05-11T01:49:48.168Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:47.049Z,2024-05-11T01:49:47.207Z,LT9QVCXSARE9G,h2ewWoim8jgxBA1eAlYI1pGmng4F,2024-05-11T01:49:47.049Z,NORMAL,2024-05-11T03:49:48.000Z,INITIAL,USD,USD,FCCP,https://squareupsandbox.com/receipt/preview/FCCPlhj84SNMs6blSDQzy5Sn4JAZY,CANCEL,2024-05-18T01:49:46.926Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,YVmZUJuSpNMpN5YtFKvx0Wf8R3yviN9GoomahbqP36Q6o
1693,VwFVuCVAjo6tAMqN7YFUxTXuQbGZY,2024-05-11T01:49:46.153Z,2024-05-11T01:49:47.391Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:46.274Z,2024-05-11T01:49:46.398Z,LT9QVCXSARE9G,V00qGMsqpB9pwgR4D6PaUwpS8g4F,2024-05-11T01:49:46.274Z,NORMAL,2024-05-11T03:49:47.000Z,INITIAL,USD,USD,VwFV,https://squareupsandbox.com/receipt/preview/VwFVuCVAjo6tAMqN7YFUxTXuQbGZY,CANCEL,2024-05-18T01:49:46.153Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,xiZKq9108DwlVJsAdgE7WgYBZKrRiMbY8Yll6jBRffi6o
1694,DzzbHAvVOV4qs6tkyxQIvLiMD2LZY,2024-05-11T01:49:45.366Z,2024-05-11T01:49:46.674Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:45.486Z,2024-05-11T01:49:45.634Z,LT9QVCXSARE9G,nJc9zSh8Pm1giOLifpUqvYZ7Ra4F,2024-05-11T01:49:45.486Z,NORMAL,2024-05-11T03:49:46.000Z,INITIAL,USD,USD,Dzzb,https://squareupsandbox.com/receipt/preview/DzzbHAvVOV4qs6tkyxQIvLiMD2LZY,CANCEL,2024-05-18T01:49:45.366Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,LYP4h3k2KtvSXvYgCDw4KfU8L2iCcXJIzkWMkyLzjAS6o
1695,J84ofrrP0XYeD8zfRnlatLaw2IDZY,2024-05-11T01:49:44.578Z,2024-05-11T01:49:45.479Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:44.700Z,2024-05-11T01:49:44.847Z,LT9QVCXSARE9G,Zi2OZqaLYe8BDcUqXpgxgwqc2c4F,2024-05-11T01:49:44.701Z,NORMAL,2024-05-11T03:49:45.000Z,INITIAL,USD,USD,J84o,https://squareupsandbox.com/receipt/preview/J84ofrrP0XYeD8zfRnlatLaw2IDZY,CANCEL,2024-05-18T01:49:44.578Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,eTcH0ZluCKjJEQuqLxqxjNWMe55qqZnsOEXTcZ8Taqm6o
1696,ZO9Cec9Ir3lG4ug15szg60d7nLAZY,2024-05-11T01:49:43.785Z,2024-05-11T01:49:45.329Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:43.905Z,2024-05-11T01:49:44.061Z,LT9QVCXSARE9G,j9n7EHMOlLCTlcH4eiOwto7vEi4F,2024-05-11T01:49:43.905Z,NORMAL,2024-05-11T03:49:45.000Z,INITIAL,USD,USD,ZO9C,https://squareupsandbox.com/receipt/preview/ZO9Cec9Ir3lG4ug15szg60d7nLAZY,CANCEL,2024-05-18T01:49:43.785Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,VtBl45xkyBPCQ66M6VAVgyzPrLcqbCedE2CinjcAM4r6o
1697,fdhN0oCCx4Rbd3ipeLfZ7lTA0cdZY,2024-05-11T01:49:43.015Z,2024-05-11T01:49:44.884Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:43.136Z,2024-05-11T01:49:43.274Z,LT9QVCXSARE9G,nV8IodZakigSmcSErWfeOzycTi4F,2024-05-11T01:49:43.136Z,NORMAL,2024-05-11T03:49:44.000Z,INITIAL,USD,USD,fdhN,https://squareupsandbox.com/receipt/preview/fdhN0oCCx4Rbd3ipeLfZ7lTA0cdZY,CANCEL,2024-05-18T01:49:43.015Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,EkLkj7z0AyaduF6PLpe3wA9VWHuRfTDh20lGFQkBcBE6o
1698,rVe3Khqazcn7bXn9enWgT2uLUNfZY,2024-05-11T01:49:42.198Z,2024-05-11T01:49:43.991Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:42.324Z,2024-05-11T01:49:42.461Z,LT9QVCXSARE9G,ZeIm8uVdfd7Mz2VBIpKUbusJXc4F,2024-05-11T01:49:42.325Z,NORMAL,2024-05-11T03:49:43.000Z,INITIAL,USD,USD,rVe3,https://squareupsandbox.com/receipt/preview/rVe3Khqazcn7bXn9enWgT2uLUNfZY,CANCEL,2024-05-18T01:49:42.198Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,YrmFSz8AIzoqov5nSY5QXBKqKccJQcbuvZEkLm3s47U6o
1699,rXDH5hU6DPqSe0LqeyloRUzDTrBZY,2024-05-11T01:49:41.400Z,2024-05-11T01:49:42.384Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:41.522Z,2024-05-11T01:49:41.679Z,LT9QVCXSARE9G,zH4dZD2bAef3fnSqy34VW9hmgh4F,2024-05-11T01:49:41.522Z,NORMAL,2024-05-11T03:49:42.000Z,INITIAL,USD,USD,rXDH,https://squareupsandbox.com/receipt/preview/rXDH5hU6DPqSe0LqeyloRUzDTrBZY,CANCEL,2024-05-18T01:49:41.400Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,3aQfIYj27w9gis1Xd6FILWGU76J2VPk7HRndKFF11dO6o
1700,fxJQiWefumVi2OhtpBUzVEpqStTZY,2024-05-11T01:49:40.621Z,2024-05-11T01:49:41.904Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:40.743Z,2024-05-11T01:49:40.890Z,LT9QVCXSARE9G,Pvn4yp7kqlZmqQv8gx4toEG58c4F,2024-05-11T01:49:40.743Z,NORMAL,2024-05-11T03:49:41.000Z,INITIAL,USD,USD,fxJQ,https://squareupsandbox.com/receipt/preview/fxJQiWefumVi2OhtpBUzVEpqStTZY,CANCEL,2024-05-18T01:49:40.621Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,X9oPO4KJZfdsqMSd19OTBE8ld0Hx277yo8mCXDkveiI6o
1701,rhMhxBFLnY4ByQZ5OZXcKVJkSzCZY,2024-05-11T01:49:39.454Z,2024-05-11T01:49:41.564Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:39.576Z,2024-05-11T01:49:39.888Z,LT9QVCXSARE9G,tYqzqbTuJ21W6PBliaMNz8sHVd4F,2024-05-11T01:49:39.576Z,NORMAL,2024-05-11T03:49:41.000Z,INITIAL,USD,USD,rhMh,https://squareupsandbox.com/receipt/preview/rhMhxBFLnY4ByQZ5OZXcKVJkSzCZY,CANCEL,2024-05-18T01:49:39.454Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,MocH3ABbcJe3wgkIkZOWM2SHox6aE3yRUYHHzZmtN5v6o
1702,ZAkP50bYvYaZslBXtkOwlP4mh9AZY,2024-05-11T01:49:38.678Z,2024-05-11T01:49:39.836Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:38.804Z,2024-05-11T01:49:38.951Z,LT9QVCXSARE9G,fdsBAaMhoYqd8xZ4s5pC1aTX0f4F,2024-05-11T01:49:38.804Z,NORMAL,2024-05-11T03:49:39.000Z,INITIAL,USD,USD,ZAkP,https://squareupsandbox.com/receipt/preview/ZAkP50bYvYaZslBXtkOwlP4mh9AZY,CANCEL,2024-05-18T01:49:38.678Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,Rt15PVNnnURh2vQDBxnJbM2FWpT9tfoEU6mjKE23ugW6o
1703,PJNQJg6kCS9ajxBmskOsxlSNKIHZY,2024-05-11T01:49:37.877Z,2024-05-11T01:49:40.008Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:38.013Z,2024-05-11T01:49:38.162Z,LT9QVCXSARE9G,HxgTAEjCU3FH5M0KFu33EVTTJf4F,2024-05-11T01:49:38.014Z,NORMAL,2024-05-11T03:49:40.000Z,INITIAL,USD,USD,PJNQ,https://squareupsandbox.com/receipt/preview/PJNQJg6kCS9ajxBmskOsxlSNKIHZY,CANCEL,2024-05-18T01:49:37.877Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,J9FOjb7gcYBDNMTQ3jZA9LVxSDly5jtY0nuoNy4msiZ6o
1704,hMGEwKXFwHMgxj0pJJzzOUOQsP9YY,2024-05-11T01:49:37.085Z,2024-05-11T01:49:38.797Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:37.205Z,2024-05-11T01:49:37.345Z,LT9QVCXSARE9G,5876HcxIC7jfuw08XpUBgP8ite4F,2024-05-11T01:49:37.205Z,NORMAL,2024-05-11T03:49:38.000Z,INITIAL,USD,USD,hMGE,https://squareupsandbox.com/receipt/preview/hMGEwKXFwHMgxj0pJJzzOUOQsP9YY,CANCEL,2024-05-18T01:49:37.085Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,BySSSSCqCCQa2phshYVUre4PokPtD9dgnPRgezvejW65o
1705,7lCXgAemiK6SdBgG15idLh0EfERZY,2024-05-11T01:49:36.274Z,2024-05-11T01:49:37.708Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:36.397Z,2024-05-11T01:49:36.543Z,LT9QVCXSARE9G,zN52qFI9FWcwfP5PVteTeOM90Z4F,2024-05-11T01:49:36.397Z,NORMAL,2024-05-11T03:49:37.000Z,INITIAL,USD,USD,7lCX,https://squareupsandbox.com/receipt/preview/7lCXgAemiK6SdBgG15idLh0EfERZY,CANCEL,2024-05-18T01:49:36.274Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,hjGIgIK6jQnggitsaXb0mMLDVN9DFn308HmwgZq5XOJ6o
1706,HFh80vDA13fpMQvZpSL9UZ7HWWcZY,2024-05-11T01:49:35.434Z,2024-05-11T01:49:36.426Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:35.554Z,2024-05-11T01:49:35.693Z,LT9QVCXSARE9G,5CEn4sgZwq6SeURWpVbjWHdnhf4F,2024-05-11T01:49:35.554Z,NORMAL,2024-05-11T03:49:36.000Z,INITIAL,USD,USD,HFh8,https://squareupsandbox.com/receipt/preview/HFh80vDA13fpMQvZpSL9UZ7HWWcZY,CANCEL,2024-05-18T01:49:35.434Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,FgiysUm56v6n6XSglGzrzSgsOesjtAM5TbGTazGNyLX6o
1707,rjrqSbBye5Q820RTj7mOZfm5rEbZY,2024-05-11T01:49:34.483Z,2024-05-11T01:49:35.384Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:34.604Z,2024-05-11T01:49:34.750Z,LT9QVCXSARE9G,TR1nixlABMOmG9A1U8eakSjnnd4F,2024-05-11T01:49:34.604Z,NORMAL,2024-05-11T03:49:35.000Z,INITIAL,USD,USD,rjrq,https://squareupsandbox.com/receipt/preview/rjrqSbBye5Q820RTj7mOZfm5rEbZY,CANCEL,2024-05-18T01:49:34.483Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,bzQvMSYIX4s0JkDBlgeHqy1PvNeLqSaiY2446E1A54K6o
1708,LXnVLUlaGhpa1J6AZuvcdhcLcuKZY,2024-05-11T01:49:33.647Z,2024-05-11T01:49:34.224Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:33.771Z,2024-05-11T01:49:33.920Z,LT9QVCXSARE9G,tSxwejdRnMZs1TB3FiEm40AZUi4F,2024-05-11T01:49:33.771Z,NORMAL,2024-05-11T03:49:34.000Z,INITIAL,USD,USD,LXnV,https://squareupsandbox.com/receipt/preview/LXnVLUlaGhpa1J6AZuvcdhcLcuKZY,CANCEL,2024-05-18T01:49:33.647Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,XE1fcijCVsZpxMSS4kKs8BFk3MCBIu7shpWdYsggTIh6o
1709,PVDSUzwDLQXvDgGDusMKnXI9TAGZY,2024-05-11T01:49:32.862Z,2024-05-11T01:49:34.343Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:32.984Z,2024-05-11T01:49:33.146Z,LT9QVCXSARE9G,d82ucMl3UDeb9xHf9s5TFFWKvd4F,2024-05-11T01:49:32.984Z,NORMAL,2024-05-11T03:49:34.000Z,INITIAL,USD,USD,PVDS,https://squareupsandbox.com/receipt/preview/PVDSUzwDLQXvDgGDusMKnXI9TAGZY,CANCEL,2024-05-18T01:49:32.862Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,Nq0IUqrqQbt1VEq36k6S8wExlPOj5ClDTf0hVs2pz0h6o
1710,nToQSMgxCLiXdq0AQ1WCVg4FaO8YY,2024-05-11T01:49:32.067Z,2024-05-11T01:49:33.844Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:32.192Z,2024-05-11T01:49:32.340Z,LT9QVCXSARE9G,9aRGdz0ciZgvoHp2vFct3o8iRe4F,2024-05-11T01:49:32.192Z,NORMAL,2024-05-11T03:49:33.000Z,INITIAL,USD,USD,nToQ,https://squareupsandbox.com/receipt/preview/nToQSMgxCLiXdq0AQ1WCVg4FaO8YY,CANCEL,2024-05-18T01:49:32.067Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,HdTKEtukLkrCHGDNWS0Q0Wox9bzoD41DAJgagT2RgPO6o
1711,bTPySuZgYkT7lCKb9HV7oF0yP6JZY,2024-05-11T01:49:31.284Z,2024-05-11T01:49:33.016Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:31.407Z,2024-05-11T01:49:31.550Z,LT9QVCXSARE9G,PjHTEgHKbYiPlSMIM5TSCWwaBi4F,2024-05-11T01:49:31.407Z,NORMAL,2024-05-11T03:49:33.000Z,INITIAL,USD,USD,bTPy,https://squareupsandbox.com/receipt/preview/bTPySuZgYkT7lCKb9HV7oF0yP6JZY,CANCEL,2024-05-18T01:49:31.284Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,OwHrC0tEo5XOkvu3btg6PyPFhbkVBoB6GuMrY7atTfJ6o
1712,HBRTtMjcWxSkDe4CsCGr9cb7EeCZY,2024-05-11T01:49:30.493Z,2024-05-11T01:49:31.858Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:30.615Z,2024-05-11T01:49:30.756Z,LT9QVCXSARE9G,P9mIQvxTzAiPhS3TdwQ5jqoVwa4F,2024-05-11T01:49:30.615Z,NORMAL,2024-05-11T03:49:31.000Z,INITIAL,USD,USD,HBRT,https://squareupsandbox.com/receipt/preview/HBRTtMjcWxSkDe4CsCGr9cb7EeCZY,CANCEL,2024-05-18T01:49:30.493Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,0uniynMY0pRzjl1vMLRavWDYoUtvkowBGzDhwjluQYi6o
1713,zLNGoJDE2pIlSBEszyVqgYn4uPOZY,2024-05-11T01:49:29.697Z,2024-05-11T01:49:30.817Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:29.822Z,2024-05-11T01:49:29.967Z,LT9QVCXSARE9G,1GDlAuLJRkw13sWl1ai9aqWafg4F,2024-05-11T01:49:29.823Z,NORMAL,2024-05-11T03:49:30.000Z,INITIAL,USD,USD,zLNG,https://squareupsandbox.com/receipt/preview/zLNGoJDE2pIlSBEszyVqgYn4uPOZY,CANCEL,2024-05-18T01:49:29.697Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,9dsJrcQbH9L1qrYRkTFnaxGp1dCdR6b3UwL2zT5cudQ6o
1714,fZ7xZ5gcysabEnuiX5jzOoFRis9YY,2024-05-11T01:49:28.900Z,2024-05-11T01:49:30.729Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:29.021Z,2024-05-11T01:49:29.160Z,LT9QVCXSARE9G,LVfY30lOBG1G08KfKTafTDgjxd4F,2024-05-11T01:49:29.021Z,NORMAL,2024-05-11T03:49:30.000Z,INITIAL,USD,USD,fZ7x,https://squareupsandbox.com/receipt/preview/fZ7xZ5gcysabEnuiX5jzOoFRis9YY,CANCEL,2024-05-18T01:49:28.900Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,EFM0m0BpLvrA5C3LxGnnnTKzHSpU15PSIOhJASi4H0T6o
1715,r3rnP1T0qHZgBXpQLHs0zmyHqTIZY,2024-05-11T01:49:28.067Z,2024-05-11T01:49:29.780Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:28.187Z,2024-05-11T01:49:28.326Z,LT9QVCXSARE9G,vDHlVxWvFaORejK0YW4uQ3yBed4F,2024-05-11T01:49:28.187Z,NORMAL,2024-05-11T03:49:29.000Z,INITIAL,USD,USD,r3rn,https://squareupsandbox.com/receipt/preview/r3rnP1T0qHZgBXpQLHs0zmyHqTIZY,CANCEL,2024-05-18T01:49:28.067Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,ZESWBWc64jKNFPYRKnPQVYQZBrAxn7J19pVkPHBbima6o
1716,HxD8nONyQP4WdU2NPAwVTn2ykwbZY,2024-05-11T01:49:27.159Z,2024-05-11T01:49:28.565Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:27.278Z,2024-05-11T01:49:27.449Z,LT9QVCXSARE9G,r95brh03ZNvgNJZtu4iAyenGJi4F,2024-05-11T01:49:27.279Z,NORMAL,2024-05-11T03:49:28.000Z,INITIAL,USD,USD,HxD8,https://squareupsandbox.com/receipt/preview/HxD8nONyQP4WdU2NPAwVTn2ykwbZY,CANCEL,2024-05-18T01:49:27.159Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,0J6WQG7oiI1NN5WLKJ7VwQQxxV5PJWytQStu0v1VylY6o
1717,fz8RYdtG6eBLDPHezxs7bWqB4NFZY,2024-05-11T01:49:26.330Z,2024-05-11T01:49:27.189Z,COMPLETED,PT168H,CARD,CAPTURED,VISA,5858,sq-1-mzz3vE0RTtj6Nxfpv8kHBKGgDw74TBOFWf_Wof8lToLm2jOrmrFCnX2uCQ2RZ-cdjg,CREDIT,NOT_PREPAID,453275,KEYED,CVV_ACCEPTED,AVS_ACCEPTED,SQ *DEFAULT TEST ACCOUNT,2024-05-11T01:49:26.451Z,2024-05-11T01:49:26.595Z,LT9QVCXSARE9G,BmSWi1r0vNMyAi01iS5FfvYpIa4F,2024-05-11T01:49:26.451Z,NORMAL,2024-05-11T03:49:27.000Z,INITIAL,USD,USD,fz8R,https://squareupsandbox.com/receipt/preview/fz8RYdtG6eBLDPHezxs7bWqB4NFZY,CANCEL,2024-05-18T01:49:26.330Z,ECOMMERCE_API,sandbox-sq0idb-kUkgPZsjXviQduph8QQWYA,vR25w29SUmJn6upkhPMS56PKOnDdH0ztbP2fj9K1IaO6o
